muN,mu1,mu2,alpha1,alpha2,beta1,beta2
6.32e-05,3.67e-05,0.005687944,3.308115286,3.744163588,3.183577284,3.317656472
6.34e-05,2.26e-05,0.001191758,5.340654153,6.125361859,5.214838588,4.968795169
6.34e-05,2.26e-05,0.001191758,5.340654153,6.125361859,5.214838588,4.968795169
6.29e-05,1.86e-05,0.000371509,6.269189871,8.518470583,6.137433582,6.89354988
6.32e-05,1.83e-05,0.00735078,6.534464137,2.737323214,6.407098663,2.118605591
6.32e-05,1.83e-05,0.00735078,6.534464137,2.737323214,6.407098663,2.118605591
6.44e-05,1.49e-05,0.001642438,7.241924057,7.724611451,7.100327965,6.461707361
6.44e-05,1.49e-05,0.001642438,7.241924057,7.724611451,7.100327965,6.461707361
6.32e-05,6.13e-05,0.004869424,1.978734594,4.127439954,1.854890066,3.870125018
6.33e-05,7.67e-05,0.001086024,1.480531122,5.777541829,1.345498532,4.328546193
6.29e-05,2.07e-05,0.00701827,5.554262435,3.571322802,5.421083106,2.992993332
6.33e-05,1.8e-05,0.004446305,6.669281334,3.391930893,6.542684288,2.584624739
6.57e-05,2.04e-05,0.002222968,5.713289247,7.40286165,5.582179447,6.523473184
6.57e-05,2.04e-05,0.002222968,5.713289247,7.40286165,5.582179447,6.523473184
6.54e-05,1.32e-05,0.000870278,8.640551777,6.278351445,8.50536625,4.780209424
6.54e-05,1.32e-05,0.000870278,8.640551777,6.278351445,8.50536625,4.780209424
6.54e-05,1.32e-05,0.000870278,8.640551777,6.278351445,8.50536625,4.780209424
6.54e-05,1.32e-05,0.000870278,8.640551777,6.278351445,8.50536625,4.780209424
6.56e-05,3.52e-05,0.003585223,3.325503504,6.388800598,3.195057512,5.778348441
6.56e-05,3.52e-05,0.003585223,3.325503504,6.388800598,3.195057512,5.778348441
6.32e-05,1.64e-05,0.001980095,6.795062986,6.271765524,6.657986656,5.102946665
6.32e-05,2.72e-05,0.005163245,4.421663762,3.8347356,4.295709981,3.244503307
6.28e-05,3.15e-05,0.002125149,3.791802216,6.773902547,3.664367643,5.91003769
6.53e-05,3.63e-05,0.003384162,3.17110247,7.161322267,3.038475306,6.540824348
6.29e-06,1.48e-05,0.000927913,2.826240738,6.839551748,2.62397701,4.470910558
6.24e-05,3.36e-05,0.002714454,3.517765828,6.914149786,3.387990709,6.150208806
6.17e-05,1.75e-05,0.002721012,5.044934657,7.017911117,4.895606399,6.156207618
6.29e-05,3.35e-05,0.003609831,3.609321883,5.180819558,3.483411369,4.53593305
6.11e-05,1.21e-05,0.003739497,8.527690325,2.299827432,8.399088801,1.492774258
6.17e-05,1.36e-05,0.000188559,7.356261289,6.361309662,7.222685526,4.722349939
6.17e-05,1.36e-05,0.000188559,7.356261289,6.361309662,7.222685526,4.722349939
6.27e-06,5.14e-05,0.002868426,1.545795772,4.037884704,1.38596251,2.687659158
5.25e-05,2.97e-05,0.001919883,4.039150699,5.029073972,3.915684382,4.086585424
5.25e-05,2.97e-05,0.001919883,4.039150699,5.029073972,3.915684382,4.086585424
6.28e-05,3.64e-05,0.006133443,3.345753925,3.373779513,3.222237468,2.972583784
6.28e-05,3.64e-05,0.006133443,3.345753925,3.373779513,3.222237468,2.972583784
6.26e-05,1.79e-05,0.009744925,6.703595924,2.209149277,6.576561096,1.691016428
6.26e-05,1.79e-05,0.009744925,6.703595924,2.209149277,6.576561096,1.691016428
6.26e-05,1.79e-05,0.009744925,6.703595924,2.209149277,6.576561096,1.691016428
6.63e-05,2.87e-05,0.002338389,4.192568861,5.940245461,4.067219015,5.103685271
6.63e-05,2.13e-05,0.00466434,5.578471718,4.110295287,5.449705322,3.40131289
6.31e-06,3.57e-05,0.001384541,2.12996718,3.693485973,1.967120079,1.902038341
6.31e-06,3.57e-05,0.001384541,2.12996718,3.693485973,1.967120079,1.902038341
6.13e-05,1.21e-05,0.000174595,7.695781288,9.10350278,7.551293789,7.274122642
6.13e-05,1.21e-05,0.000174595,7.695781288,9.10350278,7.551293789,7.274122642
6.29e-05,1.3e-05,0.002890545,9.162229871,3.313524817,9.033612155,2.240990493
6.29e-05,1.3e-05,0.002890545,9.162229871,3.313524817,9.033612155,2.240990493
6.23e-05,3.15e-05,0.001466419,3.808078122,7.471285961,3.681276466,6.487665334
6.67e-05,2.79e-05,0.002423645,4.134998138,7.483518687,4.002718637,6.626408135
6.51e-05,2.27e-05,0.002327873,5.24048636,5.760342154,5.111536229,4.815241271
6.06e-05,4.04e-05,0.00177362,2.561667221,5.93052878,2.434725231,5.254803408
6.06e-05,4.04e-05,0.00177362,2.561667221,5.93052878,2.434725231,5.254803408
6.09e-05,4.8e-05,0.003157854,2.145837091,3.655331575,2.025756243,3.223691723
6.37e-05,2.1e-05,0.000744224,4.877462427,4.167890958,4.756021645,3.127028947
6.37e-05,2.1e-05,0.000744224,4.877462427,4.167890958,4.756021645,3.127028947
6.08e-05,1.81e-05,0.001804672,5.729640709,4.746977638,5.60059354,3.940792909
6.8e-05,1.8e-05,0.006561964,6.217089496,4.07319596,6.080936652,3.437688473
6.84e-05,2.49e-05,0.003003246,4.669648428,6.156538089,4.538379774,5.346914388
6.2e-05,2.28e-05,0.001757566,5.261522277,5.955672555,5.132990639,4.912007136
6.2e-05,2.28e-05,0.001757566,5.261522277,5.955672555,5.132990639,4.912007136
6.86e-05,2.22e-05,0.002490681,5.358581821,5.845053171,5.230170263,4.970483115
6.86e-05,2.22e-05,0.002490681,5.358581821,5.845053171,5.230170263,4.970483115
6.86e-05,2.22e-05,0.002490681,5.358581821,5.845053171,5.230170263,4.970483115
6.29e-05,1.52e-05,0.002923115,7.912978956,3.775333377,7.783792787,2.771914811
6.75e-05,3.74e-05,0.0015282,3.12252526,5.883205115,2.993943459,4.697874034
6.75e-05,3.74e-05,0.0015282,3.12252526,5.883205115,2.993943459,4.697874034
6.98e-05,3.29e-05,0.003066798,3.505193934,7.394686263,3.373596469,6.708889917
6.43e-06,4.24e-05,0.000218183,1.870151737,5.888512027,1.711319843,3.599494295
6.43e-06,4.24e-05,0.000218183,1.870151737,5.888512027,1.711319843,3.599494295
6.75e-05,1.33e-05,0.009987776,8.885031171,2.08329446,8.7552688,1.499422192
6.75e-05,1.33e-05,0.009987776,8.885031171,2.08329446,8.7552688,1.499422192
6.57e-06,4.25e-05,0.003382542,1.981740919,2.69107068,1.828475827,1.350569284
7.02e-05,1.88e-05,0.002561155,5.943973914,6.807488987,5.807913343,5.813177392
7.02e-05,1.88e-05,0.002561155,5.943973914,6.807488987,5.807913343,5.813177392
5.58e-06,3.59e-05,0.001814135,2.161283212,4.268855348,1.994020507,2.265777524
5.58e-06,3.59e-05,0.001814135,2.161283212,4.268855348,1.994020507,2.265777524
5.58e-06,3.59e-05,0.001814135,2.161283212,4.268855348,1.994020507,2.265777524
6.98e-05,1.15e-05,0.003779715,9.392702535,4.801859103,9.252716865,3.741577544
7.2e-05,1.64e-05,0.001833596,7.040648576,5.968474059,6.90866459,4.842336356
7.2e-05,1.64e-05,0.001833596,7.040648576,5.968474059,6.90866459,4.842336356
7.14e-05,1.24e-05,0.001324542,8.986837062,6.277656179,8.850318287,4.906398146
7.14e-05,1.24e-05,0.001324542,8.986837062,6.277656179,8.850318287,4.906398146
6.6e-06,1.32e-06,0.001587081,6.034673687,7.252991802,5.75325504,4.460605484
6.48e-06,3.69e-05,0.002863264,1.446408383,7.802236919,1.258998429,6.340538394
6.4e-05,2.11e-05,0.000293011,4.804187722,7.371170597,4.673661366,6.048645902
7.06e-05,1.41e-05,0.000492574,8.221507338,7.165429602,8.089034676,5.577365638
7.04e-05,1.39e-05,0.00501936,7.906908615,4.557002886,7.768798256,3.696959128
6.58e-06,2.64e-05,0.001412935,2.633523641,3.638522498,2.464660537,1.707016567
7.03e-05,2.47e-05,0.001922394,4.90427176,6.184724082,4.779174724,5.305016653
7.03e-05,2.47e-05,0.001922394,4.90427176,6.184724082,4.779174724,5.305016653
6.51e-06,6.98e-05,0.001282175,1.181135398,5.731881956,1.026045148,4.217113835
6.51e-06,6.98e-05,0.001282175,1.181135398,5.731881956,1.026045148,4.217113835
7.08e-05,2.91e-05,0.002560349,4.088945577,6.607112201,3.961142788,5.82038011
7.08e-05,2.91e-05,0.002560349,4.088945577,6.607112201,3.961142788,5.82038011
6.66e-06,1.8e-05,0.00452512,2.861030929,3.888105163,2.671768072,2.259979918
6.66e-06,1.8e-05,0.00452512,2.861030929,3.888105163,2.671768072,2.259979918
6.7e-06,4.04e-05,0.0026368,2.137363782,2.447545137,1.986422467,1.006885852
6.7e-06,4.04e-05,0.0026368,2.137363782,2.447545137,1.986422467,1.006885852
6.7e-06,4.04e-05,0.0026368,2.137363782,2.447545137,1.986422467,1.006885852
6.7e-06,4.04e-05,0.0026368,2.137363782,2.447545137,1.986422467,1.006885852
7.18e-05,1.75e-05,0.001772808,6.349451392,7.660033082,6.213145071,6.503732291
7.17e-05,3.75e-05,0.003535256,3.180572221,6.159452608,3.052940198,5.61006556
7.17e-05,3.75e-05,0.003535256,3.180572221,6.159452608,3.052940198,5.61006556
7.22e-05,4.66e-05,0.003782106,2.587108772,5.813579853,2.461690602,5.381667391
6.84e-06,2.86e-05,0.002076806,2.65202282,2.8995536,2.48990695,1.178487951
6.87e-06,1.67e-05,0.003170162,3.139481768,3.838708299,2.951964456,2.0215095
6.89e-06,5.12e-05,0.000921162,1.602133716,4.886033978,1.446671962,3.178107213
6.18e-05,5.24e-05,0.002130881,1.768795286,4.255011575,1.62703179,2.980552395
6.18e-05,5.24e-05,0.002130881,1.768795286,4.255011575,1.62703179,2.980552395
6.97e-06,2.17e-05,0.001161973,3.313173822,2.894073146,3.147208294,0.841105395
6.35e-05,6.48e-05,0.00211998,1.383935303,4.306740259,1.23803502,2.984754593
6.35e-05,6.48e-05,0.00211998,1.383935303,4.306740259,1.23803502,2.984754593
6.93e-06,6.83e-05,0.004143487,1.32804377,2.826453155,1.183477409,1.768925978
6.93e-06,6.83e-05,0.004143487,1.32804377,2.826453155,1.183477409,1.768925978
6.74e-05,1.02e-05,0.001036189,8.624071527,6.280533216,8.47696018,4.866763422
6.74e-05,1.02e-05,0.001036189,8.624071527,6.280533216,8.47696018,4.866763422
5.25e-05,3.84e-05,0.009981404,3.126587206,1.559740936,3.000701651,1.376044291
6.89e-06,3.76e-05,0.002318369,2.027252346,3.723148991,1.865729903,2.156376501
6.89e-06,3.76e-05,0.002318369,2.027252346,3.723148991,1.865729903,2.156376501
6.89e-06,3.76e-05,0.002318369,2.027252346,3.723148991,1.865729903,2.156376501
7.03e-06,3.88e-05,0.001677638,2.063192961,3.610338527,1.905911999,1.972768791
6.33e-05,4.6e-05,0.002021079,2.044212715,3.817938339,1.904077647,2.512595117
6.33e-05,4.6e-05,0.002021079,2.044212715,3.817938339,1.904077647,2.512595117
6.33e-05,4.6e-05,0.002021079,2.044212715,3.817938339,1.904077647,2.512595117
7.09e-06,3.47e-05,0.00106147,2.325239095,3.468837231,2.168749149,1.641855227
7.13e-06,2.68e-05,0.004728219,2.87894241,2.186230555,2.71857926,0.747858446
7.13e-06,2.68e-05,0.004728219,2.87894241,2.186230555,2.71857926,0.747858446
7.13e-06,2.68e-05,0.004728219,2.87894241,2.186230555,2.71857926,0.747858446
7.08e-06,9.74e-06,0.001422305,5.315617369,2.618595535,5.127248751,0.171452334
7.19e-06,4.41e-05,0.001877494,1.977085175,2.956391297,1.82797402,1.466849399
7.01e-06,6e-05,0.001235736,1.372532735,5.362570893,1.217817985,3.800379024
7.11e-06,3.86e-05,0.001492453,2.010501371,4.124060169,1.850464725,2.448932242
7.22e-06,3e-05,0.00081445,2.464081071,4.109145402,2.30054657,2.103772203
7.22e-06,3e-05,0.00081445,2.464081071,4.109145402,2.30054657,2.103772203
7.14e-06,2.55e-05,0.001703134,2.72805136,3.678118213,2.559620161,1.830303431
7.05e-06,2.73e-05,0.000509966,2.606351342,4.708328955,2.439128114,2.505627434
7.05e-06,2.73e-05,0.000509966,2.606351342,4.708328955,2.439128114,2.505627434
7.24e-06,3.14e-05,0.001107932,2.511152335,3.378372099,2.352952473,1.521404065
7.12e-06,4.28e-05,0.000360705,1.824178495,5.916047608,1.665264747,3.801634523
7.2e-06,3.68e-05,0.001169714,2.227848392,3.403788884,2.073118843,1.641273375
7.31e-06,1.73e-05,0.005693713,3.908766616,1.974806991,3.738299801,0.391600184
7.28e-06,3.45e-05,0.000820561,2.216139004,4.333856449,2.055445118,2.405836074
7.28e-06,3.45e-05,0.000820561,2.216139004,4.333856449,2.055445118,2.405836074
7.28e-06,3.45e-05,0.000820561,2.216139004,4.333856449,2.055445118,2.405836074
7.28e-06,3.45e-05,0.000820561,2.216139004,4.333856449,2.055445118,2.405836074
7.35e-06,1.49e-05,0.001534157,4.446317782,2.35865247,4.274439639,0.224745616
7.31e-06,1.46e-05,0.003092482,4.388419524,2.163378461,4.21425123,0.255731749
7.07e-06,2.41e-05,0.00231333,2.960952392,3.065366727,2.794380132,1.280376211
7.07e-06,2.41e-05,0.00231333,2.960952392,3.065366727,2.794380132,1.280376211
7.29e-06,1.72e-05,0.002126032,4.217150291,2.028259817,4.052000251,0.076235485
7.29e-06,1.72e-05,0.002126032,4.217150291,2.028259817,4.052000251,0.076235485
7.29e-06,1.72e-05,0.002126032,4.217150291,2.028259817,4.052000251,0.076235485
7.29e-06,1.72e-05,0.002126032,4.217150291,2.028259817,4.052000251,0.076235485
7.3e-06,1.74e-05,0.000980223,4.343035644,2.135120771,4.180551972,0.001457518
7.32e-06,2.67e-05,0.0010909,2.717963818,3.784835307,2.552899117,1.818937435
7.33e-06,2.39e-05,0.002218178,3.483502553,1.834166553,3.329452732,0.14472188
7.33e-06,2.39e-05,0.002218178,3.483502553,1.834166553,3.329452732,0.14472188
7.25e-06,4.75e-05,0.003119794,1.702506215,3.613282733,1.54676734,2.284700106
7.21e-06,2.27e-05,0.004628921,3.274164765,2.155143323,3.111151792,0.61758243
7.33e-06,1.38e-05,0.003122257,4.462162927,2.294699296,4.285061107,0.355982079
7.23e-06,4.2e-05,0.00196621,2.024636931,3.151545718,1.873002697,1.642161594
7.23e-06,4.2e-05,0.00196621,2.024636931,3.151545718,1.873002697,1.642161594
7.35e-06,4.25e-05,0.001165468,1.944857124,3.875034511,1.791155745,2.185602705
7.35e-06,4.25e-05,0.001165468,1.944857124,3.875034511,1.791155745,2.185602705
7.33e-06,2.62e-05,7.61e-05,2.686707038,6.996054541,2.519375694,4.189897312
7.33e-06,2.62e-05,7.61e-05,2.686707038,6.996054541,2.519375694,4.189897312
7.36e-06,1.89e-05,0.002760302,4.077035607,1.776594637,3.916302829,0.005536365
7.26e-06,1.92e-05,0.001860031,3.478295936,2.983719916,3.30713964,1.013756985
7.29e-06,5.84e-05,0.000911811,1.469434591,4.833693632,1.319312188,3.203507324
7.27e-06,4.57e-05,0.003684445,1.812648131,3.16450099,1.658735719,1.883748235
7.24e-06,3.75e-05,0.003952042,2.19261121,2.684595423,2.037894762,1.349018698
7.34e-06,7.36e-05,0.00125592,1.184033356,5.2186575,1.035480431,3.786941226
7.31e-06,2.12e-05,0.000685863,3.221749418,3.825992109,3.052257188,1.563503654
7.29e-06,4.37e-05,0.000458611,1.847438735,5.310266514,1.691559729,3.30360042
6.51e-05,3.69e-05,0.003419317,2.421694982,3.028274507,2.275397987,1.695919109
7.17e-05,3.33e-05,0.003331145,2.714902404,2.305932078,2.570871904,1.000113581
7.35e-06,3.42e-05,0.000438646,2.284913349,4.634350354,2.126187204,2.503204952
7.28e-06,3.16e-05,0.002370594,2.393523735,3.347767619,2.231803528,1.715323715
7.28e-06,3.16e-05,0.002370594,2.393523735,3.347767619,2.231803528,1.715323715
7.34e-06,6.1e-05,0.000422849,1.44210638,5.356260692,1.29467258,3.531687099
7.29e-06,3.14e-05,0.001514634,1.740319749,8.335022338,1.555729717,6.54069328
7.29e-06,3.14e-05,0.001514634,1.740319749,8.335022338,1.555729717,6.54069328
7.11e-06,3.41e-05,0.000577605,2.188319189,5.17160105,2.025518302,3.056388488
