muN,mu1,mu2,alpha1,alpha2,beta1,beta2
7.75431193664412e-05,6.35752314728438e-05,0.00127276678436291,2.3010721130484,5.11783165012599,2.14528044248942,4.91656676650854
5.25061461678559e-05,4.39144583712705e-05,0.00102384487087984,3.05772946334608,5.64620345536494,2.89673176717862,5.20976406098847
7.75056026680624e-05,5.81530503528774e-05,0.00111306439881904,2.01455406871713,7.19539489087901,1.84119816429726,7.03028145788233
7.74412258700642e-05,2.96185414465246e-05,0.00134751006566653,4.85947231789359,4.64887486443888,4.70247635994972,4.25300655954977
7.77631741810381e-05,3.05764828056555e-05,0.00276862584518464,4.97785776283062,2.24398850696629,4.82562753483694,2.03012595879565
7.7418267955368e-05,3.69138531600605e-05,0.00168760646568681,2.79842779069969,4.49500081181375,2.61637357213672,4.38346520390403
7.73952854299059e-05,5.37142990403976e-05,0.00171693802643666,3.0521730596163,3.15047289065414,2.90740150011788,2.93754157033721
7.73952854299059e-05,5.37142990403976e-05,0.00171693802643666,3.0521730596163,3.15047289065414,2.90740150011788,2.93754157033721
7.73918237488295e-05,2.93761342504433e-05,0.00160719747606733,3.79955888964376,5.79954050993601,3.62299480271401,5.54631172328029
5.25061288487487e-05,4.58973859502344e-05,0.000323196434622821,3.17878651716971,7.40477818950938,3.02482334071202,6.72596169060969
5.25061288487487e-05,4.58973859502344e-05,0.000323196434622821,3.17878651716971,7.40477818950938,3.02482334071202,6.72596169060969
7.73703012155019e-05,2.06598433996339e-05,0.000921056022891407,5.74086236363294,6.88277649051016,5.56848833839421,6.33736213123674
7.78401185316895e-05,1.29485482554555e-05,0.00245345394713258,8.99401388482932,3.44103257151048,8.82010913140041,3.04157847543025
7.78401185316895e-05,1.29485482554555e-05,0.00245345394713258,8.99401388482932,3.44103257151048,8.82010913140041,3.04157847543025
7.73434096950215e-05,2.66728121233907e-05,0.00121945590480139,5.20422240461504,5.05671622509014,5.04420980171098,4.6151351758056
7.73434096950215e-05,2.66728121233907e-05,0.00121945590480139,5.20422240461504,5.05671622509014,5.04420980171098,4.6151351758056
7.73434096950215e-05,2.66728121233907e-05,0.00121945590480139,5.20422240461504,5.05671622509014,5.04420980171098,4.6151351758056
5.25061325379042e-05,3.69585516907721e-05,0.000239743412075545,3.55079972216827,7.97381222811082,3.38828074765251,7.16599679443002
5.25061325379042e-05,3.69585516907721e-05,0.000239743412075545,3.55079972216827,7.97381222811082,3.38828074765251,7.16599679443002
7.72611507145136e-05,1.76050340100151e-05,0.00386848455159508,7.02108372973538,2.06629104236705,6.85186847283954,1.86823752213467
7.72392558175178e-05,3.03864965860287e-05,0.000698877872506862,5.34956457368662,4.65647880287146,5.20387570787997,4.10452384414813
7.72528757041673e-05,5.0550796064814e-05,0.00208273236683388,3.6464263687438,1.9263469390515,3.51588557005007,1.70158973940992
7.72528757041673e-05,5.0550796064814e-05,0.00208273236683388,3.6464263687438,1.9263469390515,3.51588557005007,1.70158973940992
7.79799594373547e-05,3.27059800304901e-05,0.00100807968133678,5.01151618510979,4.0983455239696,4.86675069550007,3.64158520391772
7.79799594373547e-05,3.27059800304901e-05,0.00100807968133678,5.01151618510979,4.0983455239696,4.86675069550007,3.64158520391772
7.71638683200729e-05,9.65372547599171e-06,0.000960128995969234,6.22390452744139,2.18989795751502,6.00868993048434,1.00489469804834
7.71638683200729e-05,9.65372547599171e-06,0.000960128995969234,6.22390452744139,2.18989795751502,6.00868993048434,1.00489469804834
7.55085499064417e-06,5.7401263790951e-05,0.000744170563585986,1.17218854296674,8.41959580092177,0.963598996993227,7.62445573410476
7.55085499064417e-06,5.7401263790951e-05,0.000744170563585986,1.17218854296674,8.41959580092177,0.963598996993227,7.62445573410476
7.69792074454642e-05,6.01828013712564e-05,0.0011890412460633,2.53937299287713,5.31825554435518,2.3873891192097,5.06536097419329
7.56106371881767e-06,7.37338958792334e-05,0.00265274889701547,1.49435121316714,2.64509895004289,1.31697544384444,2.10421169317808
7.56106371881767e-06,7.37338958792334e-05,0.00265274889701547,1.49435121316714,2.64509895004289,1.31697544384444,2.10421169317808
7.56106371881767e-06,7.37338958792334e-05,0.00265274889701547,1.49435121316714,2.64509895004289,1.31697544384444,2.10421169317808
7.56106371881767e-06,7.37338958792334e-05,0.00265274889701547,1.49435121316714,2.64509895004289,1.31697544384444,2.10421169317808
7.70754073820764e-05,1.86053152445036e-05,0.00255203387556336,6.18035330370998,3.58397301286606,6.00555498542876,3.3113305914021
7.69672731991553e-05,2.88769977031506e-05,0.000121566712269713,4.05519268502638,5.43100135109502,3.88168854759089,4.2465731898512
