cohort.lower.bound,cohort.upper.bound,age,diag.year.lower.bound,diag.year.upper.bound,ir.mean,ir.sd,size,num
1925,1929,72,1997,2001,489.178611253633,44.8882980486611,16.659467058,203646901.54
1925,1929,73,1998,2002,480.278312940426,40.094218847221,16.923166544,213665828.06
1925,1929,74,1999,2003,455.527909150811,22.3210893118652,17.240202764,225644131.1
1925,1929,75,2000,2004,462.038197417306,25.248893540984,17.776318156,245871159.82
1925,1929,76,2001,2005,444.315358779037,29.7824307155431,17.924458626,252135314.78
1925,1929,77,2002,2006,448.168586337713,23.9206364965127,18.04720769,257300433.8
1925,1929,78,2003,2007,447.75594529295,16.8879211734221,18.1713881,262569623.08
1925,1929,79,2004,2008,435.396840633841,11.8592701649045,18.230008644,265034741.84
1925,1929,80,2005,2009,437.323830668692,19.534356431806,18.176292926,262714045.82
1925,1929,81,2006,2010,421.025223996837,11.1008347745543,18.175382948,262673978.58
1925,1929,82,2007,2011,419.501667190912,12.9937640815184,18.192355304,263416217.24
1925,1929,83,2008,2012,411.165809565351,13.3071269991312,18.205956534,264015605.42
1925,1929,84,2009,2013,400.788577659924,18.4473099402099,18.346073608,270240058.22
1925,1929,85,2010,2014,57.5721243825557,2.78922260443056,18.496905094,276932850.4
1930,1934,39,1969,1973,58.3670946920277,NaN,16.95984284,214861227.8
1930,1934,40,1970,1974,86.6474144969043,4.73855474865517,17.142174576,221297772.98
1930,1934,41,1971,1975,101.539984018928,9.3568002678316,17.36496771,230232310.76
1930,1934,42,1972,1976,102.600669198115,7.13508113649714,16.946324852,213915913.76
1930,1934,43,1973,1977,128.020467206462,17.8456285571404,17.113982798,220088423.06
1930,1934,44,1974,1978,139.005686389507,13.7707839313792,17.17528981,222549301.22
1930,1934,45,1975,1979,149.533452035121,14.8215637066468,17.432670924,232896101.5
1930,1934,46,1976,1980,157.80803798032,8.31305122505131,17.536052116,237436565.16
1930,1934,47,1977,1981,170.322851071706,19.0675417993993,17.76754236,245968139.38
1930,1934,48,1978,1982,180.058462143743,10.0034527725266,17.536839924,237632071.74
1930,1934,49,1979,1983,164.16973555975,15.9990518903466,17.345405328,230229323.96
1930,1934,50,1980,1984,180.003091012359,19.4536109492909,17.005446238,216878700.2
1930,1934,51,1981,1985,203.544145477922,14.6407044023108,17.17379289,224832511.32
1930,1934,52,1982,1986,205.833944888499,23.5174131642794,17.083952384,221381173.58
1930,1934,53,1983,1987,229.468380799856,14.4353465111708,17.497753612,237182714.24
1930,1934,54,1984,1988,215.777385242348,13.9059015306748,18.161251472,266561938.86
1930,1934,55,1985,1989,238.640865545211,15.2022862087472,18.713750074,289640724.12
1930,1934,56,1986,1990,277.485919265828,13.0578576962303,18.664234,287227783.84
1930,1934,57,1987,1991,285.049857064033,21.0639448244323,18.778922956,291665916.48
1930,1934,58,1988,1992,301.818137864356,24.6923441792235,18.549308538,282425767.36
1930,1934,59,1989,1993,294.788898613165,22.0094058724186,17.970384306,256215321.58
1930,1934,60,1990,1994,325.246648005817,17.4301373542675,17.5746001,238965499.4
1930,1934,61,1991,1995,347.881048776856,11.8153958427814,17.158282484,221036700.56
1930,1934,62,1992,1996,356.800760141298,28.7988814885521,17.077518564,217880569.14
1930,1934,63,1993,1997,367.325858014428,20.9035695926832,16.96100927,213645071.3
1930,1934,64,1994,1998,373.097222093249,20.2778953518369,16.773208962,206820467.62
1930,1934,65,1995,1999,418.379218123603,33.6774099162468,16.447651658,195303713.18
1930,1934,66,1996,2000,405.464985027157,10.9552264091622,16.550520314,199354433.02
1930,1934,67,1997,2001,417.135089815104,13.0627346115214,16.659467058,203646901.54
1930,1934,68,1998,2002,448.608327522222,32.6050101904043,16.923166544,213665828.06
1930,1934,69,1999,2003,432.973322986796,20.8325886967864,17.240202764,225644131.1
1930,1934,70,2000,2004,424.102583370725,16.4783760537872,17.776318156,245871159.82
1930,1934,71,2001,2005,419.404467974171,24.1014518251788,17.924458626,252135314.78
1930,1934,72,2002,2006,408.563285278864,22.3397904682212,18.04720769,257300433.8
1930,1934,73,2003,2007,419.645234512533,12.2226955921114,18.1713881,262569623.08
1930,1934,74,2004,2008,425.385031780576,13.9283472728851,18.230008644,265034741.84
1930,1934,75,2005,2009,442.106971460965,12.2483706424629,18.176292926,262714045.82
1930,1934,76,2006,2010,451.201267106763,9.536864120925,18.175382948,262673978.58
1930,1934,77,2007,2011,439.975781467592,25.1772914734763,18.192355304,263416217.24
1930,1934,78,2008,2012,441.866214550634,19.2578324127441,18.205956534,264015605.42
1930,1934,79,2009,2013,452.231600007451,18.1211723942418,18.346073608,270240058.22
1930,1934,80,2010,2014,433.405115809622,18.8194635630086,18.496905094,276932850.4
1930,1934,81,2011,2015,420.808648553036,15.365198075191,18.576080372,280494027.16
1930,1934,82,2012,2016,419.792732519768,15.1019258425398,18.536193214,278760590.1
1930,1934,83,2013,2017,398.465545018326,19.6330612130176,18.580944548,280764268.1
1930,1934,84,2014,2018,387.802764855567,13.8988796374429,18.481687876,276306137.72
1930,1934,85,2015,2019,51.8714705049692,NaN,18.358223536,270787111.36
1935,1939,34,1969,1973,31.4709523110169,NaN,16.95984284,214861227.8
1935,1939,35,1970,1974,45.6597274392016,0.140247367720726,17.142174576,221297772.98
1935,1939,36,1971,1975,54.5591623034868,10.0779841307704,17.36496771,230232310.76
1935,1939,37,1972,1976,51.1095900979195,3.75584950066077,16.946324852,213915913.76
1935,1939,38,1973,1977,70.7852103628349,7.11233243776019,17.113982798,220088423.06
1935,1939,39,1974,1978,77.9085784135469,16.998837672907,17.17528981,222549301.22
1935,1939,40,1975,1979,86.802444177048,11.5222821246735,17.432670924,232896101.5
1935,1939,41,1976,1980,97.0346383551507,6.77160948250913,17.536052116,237436565.16
1935,1939,42,1977,1981,110.533218138681,10.551887580479,17.76754236,245968139.38
1935,1939,43,1978,1982,114.588224393528,12.4424996921879,17.536839924,237632071.74
1935,1939,44,1979,1983,122.861522867785,10.509369368645,17.345405328,230229323.96
1935,1939,45,1980,1984,143.091512483617,9.14782107772067,17.005446238,216878700.2
1935,1939,46,1981,1985,166.394779051797,15.3778869711036,17.17379289,224832511.32
1935,1939,47,1982,1986,177.689078044576,11.4441246725353,17.083952384,221381173.58
1935,1939,48,1983,1987,201.24786984868,18.9086153323469,17.497753612,237182714.24
1935,1939,49,1984,1988,203.231921245712,19.4464102220543,18.161251472,266561938.86
1935,1939,50,1985,1989,221.71661157728,24.2967577285774,18.713750074,289640724.12
1935,1939,51,1986,1990,226.721586508132,11.6257720984968,18.664234,287227783.84
1935,1939,52,1987,1991,235.906031905203,2.22244747396106,18.778922956,291665916.48
1935,1939,53,1988,1992,236.422232274229,14.907311601515,18.549308538,282425767.36
1935,1939,54,1989,1993,241.290171605066,25.7033527559878,17.970384306,256215321.58
1935,1939,55,1990,1994,258.776008420345,16.8830681477599,17.5746001,238965499.4
1935,1939,56,1991,1995,272.584403496798,15.5011354864965,17.158282484,221036700.56
1935,1939,57,1992,1996,290.644370998181,17.5324157355078,17.077518564,217880569.14
1935,1939,58,1993,1997,311.873295884179,22.8643355495006,16.96100927,213645071.3
1935,1939,59,1994,1998,342.033106968055,8.52939547018463,16.773208962,206820467.62
1935,1939,60,1995,1999,350.081011331343,29.7847324826796,16.447651658,195303713.18
1935,1939,61,1996,2000,362.443880154884,22.8404055731986,16.550520314,199354433.02
1935,1939,62,1997,2001,384.883796446643,13.4082788070295,16.659467058,203646901.54
1935,1939,63,1998,2002,393.410956894647,12.9929099777261,16.923166544,213665828.06
1935,1939,64,1999,2003,393.950521348353,19.3105508388014,17.240202764,225644131.1
1935,1939,65,2000,2004,412.514875913834,19.568017646949,17.776318156,245871159.82
1935,1939,66,2001,2005,411.876043165894,20.0817588649924,17.924458626,252135314.78
1935,1939,67,2002,2006,388.476142816705,8.64980153321108,18.04720769,257300433.8
1935,1939,68,2003,2007,393.158525706225,20.5047434135413,18.1713881,262569623.08
1935,1939,69,2004,2008,410.745650201763,22.3545708678413,18.230008644,265034741.84
1935,1939,70,2005,2009,422.477207808054,21.2041620369905,18.176292926,262714045.82
1935,1939,71,2006,2010,422.337982120271,9.54947270914649,18.175382948,262673978.58
1935,1939,72,2007,2011,437.723256819445,15.2180064089593,18.192355304,263416217.24
1935,1939,73,2008,2012,448.095314689683,15.0906391985756,18.205956534,264015605.42
1935,1939,74,2009,2013,464.701061650558,21.9216827295769,18.346073608,270240058.22
1935,1939,75,2010,2014,456.430336490297,30.0382705034123,18.496905094,276932850.4
